population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,majority_white
-0.03759277833500502,0.0266048144433299,0.20037111334002009,-0.153716148445336,0.09631895687061184,-0.07402206619859578,0.10578234704112338,0.17613340020060184,0.12373620862587766,-0.2831644934804413,-0.06407221664994986,-0.6962688064192578,-0.14112337011033102,0.23184553660982954,-0.011569709127382087,-0.15568706118355066,-0.30113340020060186,-0.06777833500501501,0.34075225677031085,-0.18567703109327988,-0.15025075225677034,-0.16804914744232696,-0.031098294884653988,-0.09350551654964896,-0.12235707121364092,0.015401203610832468,-0.08627883650952861,-0.035506519558676036,0.03697592778335007,-0.12580742226680042,-0.10332998996990972,-0.1616750250752257,0.296469408224674,0.04892678034102305,-0.2963841524573721,-0.07059679037111337,-0.08122367101303908,-0.11133901705115344,-0.011243731193580742,-0.1744533600802407,0.04243229689067202,0.02572718154463388,0.002251755265797406,0.019082246740220632,-0.010656970912738315,-0.014032096288866593,-0.11288365095285854,-0.04144934804413242,-0.026690070210631852,-0.036293881644934814,-0.1199949849548646,-0.020060180541624874,0.00978936810431297,-0.04062186559679032,-0.01907723169508524,-0.0678786359077232,-0.01136409227683047,-0.04212637913741224,-0.0347743229689067,-0.05287863590772315,0.024097291875626814,-0.09058676028084256,-0.06760782347041122,-0.04189067201604815,0.07789869608826477,0.09557171514543633,0.09590270812437307,-0.13259779338014038,0.003736208625877617,0.024814443329990003,0.18530591775325975,-0.016815446339017062,-0.27954864593781353,-0.12868605817452355,-0.16452858575727186,-0.05333500501504518,0.3358224674022065,0.23552156469408225,-0.10305917753259776,-0.12468906720160478,-0.1434904714142427,-0.17894182547642926,-0.13637913741223676,-0.1724573721163491,-0.20296389167502507,-0.16410230692076225,-0.1101253761283852,0.06024573721163495,-0.3038164493480442,-0.029438314944834506,-0.022778335005015048,-0.005551654964894681,-0.3688916750250752,-0.2950501504513541,-0.4164242728184554,-0.6515295887662989,-0.01114343029087262,-0.034789368104312934,-0.14793881644934806,-0.03940822467402207,-0.01567703109327984,-0.03442828485456369,-0.05497492477432297,-0.03479438314944834,-0.11029087261785356,-0.1162988966900702,-0.035270812437311935,-0.02157472417251756,-0.018375125376128384,-0.041464393179538615,-0.012086258776328988,-0.08895687061183552,-0.0489518555667001,-0.035230692076228684,-0.07285356068204613,-0.15168505516549646,-0.02609327983951856,-0.012271815446339018,-0.11176028084252758,-0.07046138415245737,-0.09405215646940823,-0.031208625877632894,0
-0.04759277833500501,0.07660481444332995,0.6703711133400201,-0.453716148445336,-0.07368104312938815,-0.13402206619859575,0.09578234704112336,0.07613340020060178,0.03373620862587762,-0.2531644934804413,-0.03407221664994986,0.3037311935807422,0.05887662988966896,0.26184553660982945,-0.08156970912738212,-0.03568706118355064,-0.21113340020060184,-0.127778335005015,-0.0992477432296891,0.014322968906720138,-0.010250752256770357,0.0019508525576730216,0.06890170511534599,-0.20350551654964896,-0.10235707121364092,-0.2645987963891675,0.013721163490471422,-0.04550651955867603,-0.17302407221664995,-0.1958074222668004,-0.14332998996990975,0.01832497492477431,-0.06353059177532605,0.20892678034102294,0.08361584754262785,-0.060596790371113374,-0.011223671013039059,0.04866098294884652,-0.04124373119358077,-0.014453360080240731,0.062432296890672034,0.015727181544633873,0.1122517552657974,0.029082246740220637,0.0093430290872617,0.16596790371113335,0.007116349047141424,0.3185506519558675,0.3233099297893681,-0.0262938816449348,0.06000501504513539,-0.030060180541624876,0.00978936810431297,-0.0006218655967903387,0.08092276830491474,-0.017878635907723206,-0.1313640922768305,-0.14212637913741225,-0.13477432296890668,-0.14287863590772315,0.1440972918756268,-0.09058676028084256,0.062392176529588776,0.07810932798395187,0.1278986960882647,0.21557171514543635,-0.034097291875626934,0.09740220661985964,-0.1262637913741224,-0.22518555667001003,0.18530591775325975,-0.05681544633901705,0.09045135406218653,0.04131394182547643,-0.18452858575727185,0.3266649949849548,0.13582246740220655,-0.21447843530591776,-0.13305917753259774,-0.12468906720160478,-0.1434904714142427,-0.16894182547642925,0.11362086258776327,0.04754262788365088,0.01703610832497493,0.05589769307923776,-0.1201253761283852,-0.12975426278836505,-0.2938164493480442,-0.029438314944834506,-0.022778335005015048,-0.15555165496489468,0.03110832497492488,0.07494984954864592,0.11357572718154466,0.06847041123370112,-0.01114343029087262,-0.034789368104312934,-0.14793881644934806,-0.03940822467402207,-0.01567703109327984,-0.03442828485456369,-0.05497492477432297,-0.03479438314944834,-0.11029087261785356,-0.1162988966900702,-0.035270812437311935,-0.02157472417251756,-0.018375125376128384,-0.041464393179538615,-0.012086258776328988,-0.08895687061183552,-0.0489518555667001,-0.04523069207622868,0.017146439317953868,0.04831494483450352,-0.02609327983951856,-0.012271815446339018,-0.11176028084252758,-0.07046138415245737,-0.09405215646940823,-0.031208625877632894,0
-0.02759277833500501,0.2766048144433299,-0.14962888665997992,-0.283716148445336,-0.13368104312938814,0.8559779338014042,0.17578234704112333,0.08613340020060177,0.06373620862587764,-0.10316449348044132,-0.06407221664994986,-0.6962688064192578,-0.26112337011033104,-0.08815446339017052,0.3584302908726179,-0.2756870611835507,-0.07113340020060183,0.5122216649949849,-0.08924774322968909,-0.29567703109327986,-0.2702507522567704,-0.24804914744232695,-0.091098294884654,-0.10350551654964896,-0.19235707121364093,-0.1445987963891675,-0.1862788365095286,0.05449348044132397,0.6969759277833499,0.6841925777331996,0.4566700100300902,-0.2016750250752257,0.606469408224674,-0.261073219658977,-0.2563841524573721,-0.05059679037111337,-0.04122367101303909,-0.1513390170511535,-0.15124373119358075,-0.0444533600802407,-0.097567703109328,-0.12427281845536615,0.41225175526579744,0.059082246740220674,-0.05065697091273835,-0.0240320962888666,0.12711634904714142,-0.3514493480441324,-0.5266900702106319,-0.01629388164493481,0.040005015045135366,0.009939819458375129,-0.18021063189568706,-0.18062186559679036,-0.17907723169508524,-0.11787863590772317,0.028635907723169512,0.05787362086258774,0.07522567703109331,0.15712136409227687,-0.7859027081243732,0.8394132397191574,0.5323921765295888,0.5481093279839521,0.3478986960882648,0.3155717151454364,0.3759027081243731,-0.042597793380140365,0.6137362086258776,0.04481444332999002,0.18530591775325975,-0.016815446339017062,-0.19954864593781352,-0.018686058174523512,0.24547141424272814,0.1866649949849548,0.10582246740220652,0.4455215646940822,0.6269408224674022,-0.2246890672016048,-0.2134904714142427,-0.20894182547642925,-0.27637913741223674,-0.2224573721163491,-0.2329638916750251,-0.22410230692076225,0.07987462387161476,-0.059754262788365035,-0.033816449348044175,-0.029438314944834506,-0.022778335005015048,0.4144483450351053,0.03110832497492488,0.12494984954864595,0.0835757271815446,0.09847041123370116,-0.01114343029087262,-0.034789368104312934,-0.14793881644934806,-0.03940822467402207,-0.01567703109327984,-0.03442828485456369,-0.05497492477432297,-0.03479438314944834,-0.11029087261785356,-0.1162988966900702,-0.035270812437311935,-0.02157472417251756,-0.018375125376128384,-0.041464393179538615,-0.012086258776328988,-0.08895687061183552,-0.0489518555667001,-0.025230692076228682,-0.06285356068204613,-0.13168505516549647,-0.02609327983951856,-0.012271815446339018,-0.11176028084252758,-0.07046138415245737,-0.09405215646940823,-0.031208625877632894,0
-0.04759277833500501,-0.13339518555667007,-0.15962888665997993,0.226283851554664,-0.13368104312938814,-0.12402206619859578,-0.03421765295887663,0.04613340020060186,0.0137362086258776,0.05683550651955865,-0.044072216649949855,0.3037311935807422,-0.101123370110331,-0.0581544633901705,-0.14156970912738212,0.01431293881644935,0.10886659979939813,0.05222166499498498,0.05075225677031092,-0.06567703109327988,-0.050250752256770385,-0.08804914744232695,-0.01109829488465397,-0.11350551654964895,0.26764292878635904,-0.08459879638916751,-0.05627883650952858,-0.04550651955867603,-0.023024072216649927,-0.09580742226680042,-0.03332998996990977,-0.041675025075225684,-0.013530591775326062,-0.0010732196589769982,0.06361584754262789,0.039403209628886604,0.12877632898696095,-0.051339017051153464,0.1187562688064192,0.06554663991975929,0.11243229689067197,0.12572718154463386,-0.02774824473420256,-0.11091775325977936,-0.07065697091273826,-0.2140320962888666,0.017116349047141433,0.1785506519558676,0.20330992978936813,-0.0262938816449348,-0.0999949849548646,-0.030060180541624876,-0.32021063189568705,-0.2706218655967904,-0.2890772316950853,-0.2978786359077232,-0.18136409227683048,-0.17212637913741224,-0.1747743229689067,-0.17287863590772315,0.1540972918756267,-0.12058676028084254,-0.04760782347041123,-0.07189067201604815,-0.10210130391173527,-0.03442828485456362,-0.11409729187562695,-0.13259779338014038,-0.13626379137412234,-0.015185556670010038,0.18530591775325975,-0.05681544633901705,0.020451354062186452,-0.15868605817452353,-0.01452858575727184,0.016664994984954832,-0.4941775325977935,0.005521564694082271,-0.2130591775325978,-0.0846890672016048,-0.1034904714142427,-0.11894182547642924,-0.08637913741223674,-0.09245737211634908,-0.1329638916750251,-0.09410230692076227,0.08987462387161478,-0.04975426278836503,0.13618355065195584,-0.029438314944834506,-0.022778335005015048,-0.16555165496489466,0.2611083249749249,0.044949849548645886,0.06357572718154457,0.1784704112337011,-0.01114343029087262,-0.034789368104312934,-0.14793881644934806,-0.03940822467402207,-0.01567703109327984,-0.03442828485456369,-0.05497492477432297,-0.03479438314944834,-0.11029087261785356,-0.1162988966900702,-0.035270812437311935,-0.02157472417251756,-0.018375125376128384,-0.041464393179538615,-0.012086258776328988,-0.08895687061183552,-0.0489518555667001,-0.05523069207622868,0.09714643931795387,-0.05168505516549647,-0.02609327983951856,-0.012271815446339018,-0.11176028084252758,-0.07046138415245737,-0.09405215646940823,-0.031208625877632894,1
0.012407221664994993,0.22660481444332986,-0.15962888665997993,0.03628385155466407,0.4663189568706119,0.025977933801404233,0.015782347041123357,-0.07386659979939819,-0.07626379137412237,-0.2931644934804413,0.015927783350050143,0.3037311935807422,0.5688766298896689,0.27184553660982946,0.05843029087261786,0.14431293881644935,-0.3211334002006019,-0.23777833500501502,-0.1592477432296891,0.4743229689067201,0.3597492477432296,0.351950852557673,0.23890170511534606,0.04649448345035104,0.10764292878635906,0.4154012036108325,0.3937211634904714,-0.04550651955867603,-0.2730240722166499,-0.2558074222668004,-0.2933299899699098,0.2383249749247743,-0.25353059177532605,0.30892678034102306,0.043615847542627866,-0.08059679037111339,-0.23122367101303906,0.2686609829488465,-0.20124373119358074,-0.11445336008024072,-0.13756770310932806,-0.17427281845536613,0.17225175526579745,0.27908224674022064,0.2693430290872617,0.24596790371113345,0.16711634904714145,0.028550651955867586,0.0333099297893682,-0.036293881644934814,-0.19999498495486465,0.009939819458375129,-0.11021063189568706,-0.09062186559679032,-0.02907723169508525,-0.007878635907723197,-0.0013640922768304866,0.017873620862587758,0.0652256770310933,0.07712136409227685,-0.04590270812437325,-0.030586760280842562,0.022392176529588748,0.07810932798395187,0.28789869608826474,0.24557171514543635,0.2359027081243731,0.2874022066198596,-0.04626379137412237,-0.32518555667001003,0.18530591775325975,-0.04681544633901706,0.1804513540621865,0.29131394182547643,-0.13452858575727186,-0.2533350050150452,0.3558224674022065,-0.2544784353059177,-0.1830591775325978,0.5653109327983952,0.6365095285857574,0.6710581745235706,0.6436208625877633,0.5575426278836509,0.5770361083249749,0.5158976930792378,0.05987462387161485,0.4002457372116349,-0.14381644934804416,-0.029438314944834506,-0.022778335005015048,0.1444483450351053,-0.09889167502507512,-0.17505015045135408,0.0035757271815446408,0.07847041123370113,-0.01114343029087262,-0.034789368104312934,-0.14793881644934806,-0.03940822467402207,-0.01567703109327984,-0.03442828485456369,-0.05497492477432297,-0.03479438314944834,-0.11029087261785356,-0.1162988966900702,-0.035270812437311935,-0.02157472417251756,-0.018375125376128384,-0.041464393179538615,-0.012086258776328988,-0.08895687061183552,-0.0489518555667001,-0.015230692076228682,0.017146439317953868,-0.14168505516549648,-0.02609327983951856,-0.012271815446339018,-0.11176028084252758,-0.07046138415245737,-0.09405215646940823,-0.031208625877632894,0
0.562407221664995,-0.11339518555667012,0.4403711133400201,-0.27371614844533604,-0.04368104312938816,-0.12402206619859578,-0.05421765295887665,0.03613340020060185,-0.016263791374122368,-0.12316449348044135,0.5659277833500501,0.3037311935807422,-0.031123370110331006,0.16184553660982948,-0.1215697091273821,-0.08568706118355067,-0.15113340020060184,-0.07777833500501502,-0.19924774322968908,-0.015677031093279892,0.04974924774322964,0.14195085255767306,-0.051098294884654005,-0.02350551654964897,-0.03235707121364095,0.015401203610832468,0.1237211634904714,0.334493480441324,-0.023024072216649927,-0.1158074222668004,-0.06332998996990974,0.08832497492477431,-0.14353059177532604,0.17892678034102305,-0.08638415245737212,-0.11059679037111336,-0.02122367101303907,0.00866098294884654,0.12875626880641922,0.055546639919759284,0.142432296890672,0.14572718154463388,-0.04774824473420258,-0.1309177532597794,-0.14065697091273832,-0.08403209628886665,-0.13288365095285853,0.09855065195586754,0.10330992978936816,0.3837061183550652,0.30000501504513544,0.06993981945837513,0.16978936810431294,0.18937813440320966,0.22092276830491475,0.1921213640922768,-0.05136409227683048,-0.05212637913741225,-0.054774322968906684,-0.06287863590772316,0.1240972918756268,-0.08058676028084255,-0.06760782347041122,-0.07189067201604815,-0.09210130391173528,-0.06442828485456364,-0.0640972918756269,-0.0925977933801404,-0.03626379137412239,0.034814443329990015,0.18530591775325975,0.5331845536609829,0.020451354062186452,-0.09868605817452353,0.03547141424272815,-0.12333500501504517,0.15582246740220654,-0.004478435305917738,-0.013059177532597777,-0.1046890672016048,-0.1034904714142427,-0.06894182547642924,-0.07637913741223673,-0.062457372116349115,-0.0729638916750251,-0.05410230692076223,-0.1201253761283852,-0.06975426278836505,-0.053816449348044186,0.2805616850551655,0.21722166499498494,-0.10555165496489467,-0.0688916750250751,-0.09505015045135408,-0.036424272818455394,-0.19152958876629886,0.008856569709127382,-0.034789368104312934,0.8220611835506519,-0.029408224674022064,-0.0056770310932798395,-0.03442828485456369,0.025025075225677037,-0.03479438314944834,0.4297091273821465,0.6637011033099298,0.26472918756268804,0.028425275827482444,-0.018375125376128384,0.19853560682046134,0.027913741223671008,0.4810431293881644,0.0110481444332999,0.44476930792377134,-0.042853560682046134,0.08831494483450353,0.12390672016048145,0.007728184553660982,0.6982397191574725,-0.07046138415245737,0.6159478435305917,-0.031208625877632894,0
0.022407221664994988,0.1566048144433299,-0.11962888665997992,0.12628385155466404,-0.09368104312938816,-0.10402206619859578,0.015782347041123357,-0.023866599799398203,-0.11626379137412238,-0.2931644934804413,0.025927783350050138,0.3037311935807422,0.06887662988966897,0.26184553660982945,0.06843029087261787,-0.015687061183550673,-0.29113340020060186,-0.17777833500501503,-0.2492477432296891,0.014322968906720138,-0.050250752256770385,-0.078049147442327,-0.07109829488465401,0.026494483450351047,-0.062357071213640924,0.055401203610832506,-0.05627883650952858,-0.025506519558676038,-0.14302407221664995,-0.20580742226680046,-0.2333299899699097,0.02832497492477432,-0.17353059177532604,0.22892678034102296,-0.06638415245737211,-0.030596790371113406,-0.12122367101303905,0.03866098294884651,-0.17124373119358074,-0.2444533600802407,-0.097567703109328,-0.13427281845536615,0.1222517552657974,0.2190822467402206,0.2393430290872617,0.20596790371113335,0.19711634904714148,-0.011449348044132446,-0.026690070210631852,-0.0262938816449348,-0.1699949849548646,-0.020060180541624874,-0.09021063189568704,-0.060621865596790336,-0.059077231695085226,0.01212136409227682,-0.15136409227683048,-0.14212637913741225,-0.1447743229689067,-0.13287863590772314,0.1540972918756267,-0.13058676028084254,-0.07760782347041123,-0.031890672016048144,0.2178986960882648,0.1655717151454364,0.2259027081243731,0.1474022066198596,-0.08626379137412238,-0.32518555667001003,0.18530591775325975,-0.016815446339017062,0.06045135406218649,0.16131394182547645,-0.08452858575727185,0.1666649949849548,0.3158224674022066,-0.13447843530591774,-0.10305917753259776,-0.12468906720160478,-0.1434904714142427,-0.14894182547642926,-0.06637913741223672,-0.0524573721163491,-0.0729638916750251,-0.024102306920762262,-0.09012537612838516,-0.029754262788365068,-0.21381644934804414,-0.029438314944834506,-0.022778335005015048,-0.15555165496489468,-0.13889167502507516,-0.1250501504513541,-0.10642427281845536,-0.15152958876629885,-0.01114343029087262,-0.034789368104312934,-0.14793881644934806,-0.03940822467402207,-0.01567703109327984,-0.03442828485456369,-0.05497492477432297,-0.03479438314944834,-0.11029087261785356,-0.1162988966900702,-0.035270812437311935,-0.02157472417251756,-0.018375125376128384,-0.041464393179538615,-0.012086258776328988,-0.08895687061183552,-0.0489518555667001,0.05476930792377131,-0.11285356068204612,-0.16168505516549647,-0.02609327983951856,-0.012271815446339018,-0.11176028084252758,-0.07046138415245737,-0.09405215646940823,-0.031208625877632894,1
-0.04759277833500501,-0.1733951855566701,-0.1696288866599799,0.23628385155466405,-0.14368104312938815,-0.13402206619859575,-0.05421765295887665,-0.023866599799398203,-0.02626379137412238,0.19683550651955867,-0.03407221664994986,0.3037311935807422,-0.15112337011033106,-0.20815446339017046,-0.2615697091273821,-0.055687061183550664,0.17886659979939815,0.08222166499498501,0.2507522567703109,-0.11567703109327987,-0.10025075225677038,-0.12804914744232698,0.008901705115345994,-0.12350551654964895,-0.22235707121364093,0.20540120361083247,-0.006278836509528596,-0.035506519558676036,0.03697592778335007,0.2141925777331996,0.20667001003009025,-0.22167502507522568,0.08646940822467397,-0.11107321965897697,-0.006384152457372117,-0.10059679037111337,0.05877632898696095,-0.14133901705115348,0.06875626880641927,0.06554663991975929,0.002432296890671981,0.03572718154463389,-0.057748244734202585,-0.22091775325977936,-0.1706569709127383,-0.3340320962888666,-0.19288365095285853,-0.1014493480441324,0.01330992978936818,-0.0262938816449348,0.09000501504513543,-0.020060180541624874,-0.11021063189568706,-0.1906218655967903,-0.23907723169508524,-0.2578786359077232,-0.11136409227683047,-0.13212637913741224,-0.1447743229689067,-0.14287863590772315,0.04409729187562672,-0.06058676028084256,-0.07760782347041123,-0.10189067201604816,-0.15210130391173526,-0.11442828485456365,-0.11409729187562695,-0.2325977933801404,-0.13626379137412234,-0.03518555667001,0.18530591775325975,-0.04681544633901706,0.020451354062186452,-0.22868605817452356,0.15547141424272815,0.12666499498495487,-0.4941775325977935,0.035521564694082235,-0.13305917753259774,-0.0546890672016048,-0.0734904714142427,-0.08894182547642926,-0.20637913741223676,-0.1624573721163491,-0.19296389167502506,-0.15410230692076224,-0.05012537612838519,-0.059754262788365035,0.13618355065195584,-0.029438314944834506,-0.022778335005015048,-0.08555165496489467,0.3111083249749249,0.06494984954864591,0.10357572718154462,0.21847041123370115,-0.01114343029087262,-0.034789368104312934,-0.14793881644934806,-0.03940822467402207,-0.01567703109327984,-0.03442828485456369,-0.05497492477432297,-0.03479438314944834,-0.11029087261785356,-0.1162988966900702,-0.035270812437311935,-0.02157472417251756,-0.018375125376128384,-0.041464393179538615,-0.012086258776328988,-0.08895687061183552,-0.0489518555667001,-0.05523069207622868,0.14714643931795388,0.08831494483450353,-0.02609327983951856,-0.012271815446339018,-0.11176028084252758,-0.07046138415245737,-0.09405215646940823,-0.031208625877632894,1
-0.057592778335005014,-0.09339518555667008,-0.17962888665997992,0.21628385155466395,-0.07368104312938815,-0.13402206619859575,-0.04421765295887664,-0.09386659979939817,-0.08626379137412238,0.11683550651955872,-0.06407221664994986,-0.6962688064192578,-0.13112337011033098,-0.1281544633901705,-0.14156970912738212,0.17431293881644938,0.11886659979939812,0.022221664994985013,-0.0392477432296891,-0.11567703109327987,-0.1102507522567704,-0.12804914744232698,0.148901705115346,-0.05350551654964897,-0.22235707121364093,-0.08459879638916751,-0.2762788365095286,-0.04550651955867603,-0.07302407221664994,0.04419257773319957,0.02667001003009023,-0.2016750250752257,-0.11353059177532605,0.008926780341023009,0.6036158475426279,-0.21059679037111334,0.5187763289869609,-0.2313390170511535,-0.13124373119358074,-0.11445336008024072,-0.217567703109328,-0.19427281845536612,-0.04774824473420258,0.0990822467402206,0.1393430290872617,-0.04403209628886662,0.0971163490471415,0.01855065195586758,0.07330992978936812,-0.036293881644934814,-0.1499949849548646,-0.030060180541624876,0.45978936810431303,0.23937813440320965,0.1509227683049148,0.15212136409227678,-0.11136409227683047,-0.14212637913741225,-0.1447743229689067,-0.14287863590772315,0.1540972918756267,-0.11058676028084256,-0.08760782347041124,-0.08189067201604812,-0.052101303911735286,-0.06442828485456364,-0.08409729187562692,0.12740220661985954,-0.11626379137412238,-0.12518555667001002,0.18530591775325975,-0.06681544633901706,0.11045135406218642,0.1213139418254765,-0.11452858575727184,0.1866649949849548,-0.2641775325977934,-0.11447843530591775,-0.033059177532597794,-0.1946890672016048,-0.2134904714142427,-0.21894182547642926,-0.2363791374122368,-0.2524573721163491,-0.3029638916750251,-0.26410230692076225,-0.2301253761283852,-0.3597542627883651,-0.053816449348044186,-0.029438314944834506,-0.022778335005015048,-0.18555165496489467,0.3411083249749248,0.244949849548646,0.27357572718154466,0.2484704112337012,-0.01114343029087262,-0.034789368104312934,-0.14793881644934806,-0.03940822467402207,-0.01567703109327984,-0.03442828485456369,-0.05497492477432297,-0.03479438314944834,-0.11029087261785356,-0.1162988966900702,-0.035270812437311935,-0.02157472417251756,-0.018375125376128384,-0.041464393179538615,-0.012086258776328988,-0.08895687061183552,-0.0489518555667001,-0.05523069207622868,-0.03285356068204612,-0.08168505516549647,-0.02609327983951856,-0.012271815446339018,-0.11176028084252758,-0.07046138415245737,-0.09405215646940823,-0.031208625877632894,1
-0.03759277833500502,-0.07339518555667007,-0.1696288866599799,0.226283851554664,-0.11368104312938815,-0.13402206619859575,-0.04421765295887664,-0.04386659979939817,-0.03626379137412239,0.04683550651955865,-0.02407221664994986,0.27373119358074216,-0.101123370110331,-0.0581544633901705,-0.0015697091273821349,-0.015687061183550673,0.04886659979939817,0.072221664994985,-0.10924774322968912,-0.09567703109327984,-0.0602507522567704,-0.09804914744232696,0.028901705115346014,-0.08350551654964898,-0.15235707121364092,-0.1145987963891675,0.15372116349047146,-0.035506519558676036,-0.023024072216649927,0.034192577733199565,0.006670010030090268,-0.061675025075225716,0.05646940822467395,-0.0010732196589769982,0.12361584754262787,0.05940320962888662,0.09877632898696093,-0.051339017051153464,0.06875626880641927,-0.0444533600802407,0.04243229689067202,0.055727181544633915,-0.07774824473420261,-0.04091775325977942,-0.0006569709127383082,-0.12403209628886658,-0.02288365095285849,0.07855065195586752,0.10330992978936816,-0.0262938816449348,-0.009994984954864616,-0.030060180541624876,0.11978936810431295,-0.030621865596790313,-0.039077231695085264,-0.10787863590772316,-0.09136409227683047,-0.12212637913741226,-0.1247743229689067,-0.13287863590772314,-0.08590270812437327,-0.08058676028084255,-0.13760782347041126,-0.12189067201604815,-0.08210130391173526,-0.004428284854563647,-0.1240972918756269,-0.042597793380140365,-0.1262637913741224,0.07481444332998992,-0.3146940822467402,-0.03681544633901706,-0.049548645937813496,-0.07868605817452358,-0.07452858575727184,0.09666499498495484,-0.41417753259779344,0.05552156469408226,0.1269408224674022,-0.07468906720160479,-0.0834904714142427,-0.07894182547642925,-0.11637913741223675,-0.09245737211634908,-0.10296389167502508,-0.13410230692076225,-0.02012537612838522,0.040245737211634935,0.13618355065195584,-0.029438314944834506,-0.022778335005015048,-0.13555165496489469,0.1911083249749249,0.024949849548645986,0.0935757271815446,0.09847041123370116,-0.01114343029087262,-0.034789368104312934,-0.14793881644934806,-0.03940822467402207,-0.01567703109327984,-0.03442828485456369,-0.05497492477432297,-0.03479438314944834,-0.11029087261785356,-0.1162988966900702,-0.035270812437311935,-0.02157472417251756,-0.018375125376128384,-0.041464393179538615,-0.012086258776328988,-0.08895687061183552,-0.0489518555667001,0.10476930792377133,-0.20285356068204613,-0.13168505516549647,-0.02609327983951856,-0.012271815446339018,-0.11176028084252758,-0.07046138415245737,-0.09405215646940823,-0.031208625877632894,1
